,0
512,federal
513,assistance
514,to
515,go
516,to
517,good
518,schools
519,preschool
520,education
521,head
522,start
523,is
524,already
525,here
526,to
527,stay
528,and
529,i
530,think
531,so
532,are
533,the
534,federal
535,programs
536,that
537,tonight
538,are
539,keeping
540,more
541,than
542,a
543,million
544,and
545,a
546,half
547,of
548,the
549,cream
550,of
551,our
552,young
553,people
554,in
555,the
556,colleges
557,and
558,the
559,universities
560,of
561,this
562,country
563,part
564,of
565,the
566,american
567,earth
568,not
569,only
570,in
571,description
572,on
573,a
574,map
575,but
576,in
577,the
578,reality
579,of
580,our
581,shores
582,our
583,hills
584,our
585,parks
586,our
587,forests
588,and
589,our
590,mountains
591,has
592,been
593,permanently
594,set
595,aside
596,for
597,the
598,american
599,public
600,and
601,for
602,their
603,benefit
604,and
605,there
606,is
607,more
608,that
609,will
610,be
611,set
612,aside
613,before
614,this
615,administration
616,ends
617,five
618,million
619,americans
620,have
621,been
622,trained
623,for
624,jobs
625,in
626,new
627,federal
628,programs
629,i
630,think
631,it
632,is
633,most
634,important
635,that
636,we
637,all
638,realize
639,tonight
640,that
641,this
642,nation
643,is
644,close
645,to
646,full
647,employment
648,with
649,less
650,unemployment
651,than
652,we
653,have
654,had
655,at
656,any
657,time
658,in
659,almost
660,20
661,years
662,that
663,is
664,not
665,in
666,theory
667,that
668,is
669,in
670,fact
671,tonight
672,the
673,unemployment
674,rate
675,is
676,down
677,to
678,3
679,3
680,percent
681,the
682,number
683,of
684,jobs
685,has
686,grown
687,more
688,than
689,8
690,1
691,2
692,million
693,in
694,the
695,last
696,5
697,years
698,that
699,is
700,more
701,than
702,in
703,all
704,the
705,preceding
706,12
707,years
708,these
709,achievements
710,completed
711,the
712,full
713,cycle
714,from
715,idea
716,to
717,enactment
718,and
719,finally
720,to
721,a
722,place
723,in
724,the
725,lives
726,of
727,citizens
728,all
729,across
730,this
731,country
732,i
733,wish
734,it
735,were
736,possible
737,to
738,say
739,that
740,everything
741,that
742,this
743,congress
744,and
745,the
746,administration
747,achieved
748,during
749,this
750,period
751,had
752,already
753,completed
754,that
755,cycle
756,but
757,a
758,great
759,deal
760,of
761,what
762,we
763,have
764,committed
765,needs
766,additional
767,funding
768,to
769,become
770,a
771,tangible
772,realization
773,yet
774,the
775,very
776,existence
777,of
778,these
779,commitments
780,these
781,promises
782,to
783,the
784,american
785,people
786,made
787,by
788,this
789,congress
790,and
791,by
792,the
793,executive
794,branch
795,of
796,the
797,government
798,are
799,achievements
800,in
801,themselves
802,and
803,failure
804,to
805,carry
806,through
807,on
808,our
809,commitments
810,would
811,be
812,a
813,tragedy
814,for
815,this
816,nation
817,this
818,much
819,is
820,certain
821,no
822,one
823,man
824,or
825,group
826,of
827,men
828,made
829,these
830,commitments
831,alone
832,congress
833,and
834,the
835,executive
836,branch
837,with
838,their
839,checks
840,and
841,balances
842,reasoned
843,together
844,and
845,finally
846,wrote
847,them
848,into
849,the
850,law
851,of
852,the
853,land
854,they
855,now
856,have
857,all
858,the
859,moral
860,force
861,that
862,the
863,american
864,political
865,system
866,can
867,summon
868,when
869,it
870,acts
871,as
872,one
873,they
874,express
875,america
876,s
877,common
878,determination
879,to
880,achieve
881,goals
882,they
883,imply
884,action
885,in
886,most
887,cases
888,you
889,have
890,already
891,begun
892,that
893,action
894,but
895,it
896,is
897,not
898,fully
899,completed
900,of
901,course
902,let
903,me
904,speak
905,for
906,a
907,moment
908,about
909,these
910,commitments
911,i
912,am
913,going
914,to
915,speak
916,in
917,the
918,language
919,which
920,the
921,congress
922,itself
923,spoke
924,when
925,it
926,passed
927,these
928,measures
929,i
930,am
931,going
932,to
933,quote
934,from
935,your
936,words
937,in
938,1966
939,congress
940,declared
941,that
942,improving
943,the
944,quality
945,of
946,urban
947,life
948,is
949,the
950,most
951,critical
952,domestic
953,problem
954,facing
955,the
956,united
957,states
958,two
959,years
960,later
961,it
962,affirmed
963,the
964,historic
965,goal
966,of
967,a
968,decent
969,home
970,for
971,every
972,american
973,family
974,that
975,is
976,your
977,language
978,now
979,to
980,meet
981,these
982,commitments
983,we
984,must
985,increase
986,our
987,support
988,for
989,the
990,model
991,cities
992,program
993,where
994,blueprints
995,of
996,change
997,are
998,already
999,being
1000,prepared
1001,in
1002,more
1003,than
1004,150
1005,american
1006,cities
1007,to
1008,achieve
1009,the
1010,goals
1011,of
1012,the
1013,housing
1014,act
1015,of
1016,1968
1017,that
1018,you
1019,have
1020,already
1021,passed
1022,we
1023,should
1024,begin
1025,this
1026,year
1027,more
1028,than
1029,500
1030,000
1031,homes
1032,for
1033,needy
1034,families
1035,in
1036,the
1037,coming
1038,fiscal
1039,year
1040,funds
1041,are
1042,provided
1043,in
1044,the
1045,new
1046,budget
1047,to
1048,do
1049,just
1050,this
1051,this
1052,is
1053,almost
1054,10
1055,times
1056,10
1057,times
1058,the
1059,average
1060,rate
1061,of
1062,the
1063,past
1064,10
1065,years
1066,our
1067,cities
1068,and
1069,our
1070,towns
1071,are
1072,being
1073,pressed
1074,for
1075,funds
1076,to
1077,meet
1078,the
1079,needs
1080,of
1081,their
1082,growing
1083,populations
1084,so
1085,i
1086,believe
1087,an
1088,urban
1089,development
1090,bank
1091,should
1092,be
1093,created
1094,by
1095,the
1096,congress
1097,this
1098,bank
1099,could
1100,obtain
1101,resources
1102,through
1103,the
1104,issuance
1105,of
1106,taxable
1107,bonds
1108,and
1109,it
1110,could
1111,then
1112,lend
1113,these
1114,resources
1115,at
1116,reduced
1117,rates
1118,to
1119,the
1120,communities
1121,throughout
1122,the
1123,land
1124,for
1125,schools
1126,hospitals
1127,parks
1128,and
1129,other
1130,public
1131,facilities
1132,since
1133,we
1134,enacted
1135,the
1136,social
1137,security
1138,act
1139,back
1140,in
1141,1935
1142,congress
1143,has
1144,recognized
1145,the
1146,necessity
1147,to
1148,make
1149,more
1150,adequate
1151,provision
1152,for
1153,aged
1154,persons
1155,through
1156,maternal
1157,and
1158,child
1159,welfare
1160,and
1161,public
1162,health
1163,those
1164,are
1165,the
1166,words
1167,of
1168,the
1169,congress
1170,more
1171,adequate
1172,the
1173,time
1174,has
1175,come
1176,i
1177,think
1178,to
1179,make
1180,it
1181,more
1182,adequate
1183,i
1184,believe
1185,we
1186,should
1187,increase
1188,social
1189,security
1190,benefits
1191,and
1192,i
1193,am
1194,so
1195,recommending
1196,tonight
1197,i
1198,am
1199,suggesting
1200,that
1201,there
1202,should
1203,be
1204,an
1205,overall
1206,increase
1207,in
1208,benefits
1209,of
1210,at
1211,least
1212,13
1213,percent
1214,those
1215,who
1216,receive
1217,only
1218,the
1219,minimum
1220,of
1221,55
1222,should
1223,get
1224,80
1225,a
1226,month
1227,our
1228,nation
1229,too
1230,is
1231,rightfully
1232,proud
1233,of
1234,our
1235,medical
1236,advances
1237,but
1238,we
1239,should
1240,remember
1241,that
1242,our
1243,country
1244,ranks
1245,15th
1246,among
1247,the
1248,nations
1249,of
1250,the
1251,world
1252,in
1253,its
1254,infant
1255,mortality
1256,rate
1257,i
1258,think
1259,we
1260,should
1261,assure
1262,decent
1263,medical
1264,care
1265,for
1266,every
1267,expectant
1268,mother
1269,and
1270,for
1271,their
1272,children
1273,during
1274,the
1275,first
1276,year
1277,of
1278,their
1279,life
1280,in
1281,the
1282,united
1283,states
1284,of
1285,america
1286,i
1287,think
1288,we
1289,should
1290,protect
1291,our
1292,children
1293,and
1294,their
1295,families
1296,from
1297,the
1298,costs
1299,of
1300,catastrophic
1301,illness
1302,as
1303,we
1304,pass
1305,on
1306,from
1307,medicine
1308,i
1309,think
1310,nothing
1311,is
1312,clearer
1313,to
1314,the
1315,congress
1316,than
1317,the
1318,commitment
1319,that
1320,the
1321,congress
1322,made
1323,to
1324,end
1325,poverty
1326,congress
1327,expressed
1328,it
1329,well
1330,i
1331,think
1332,in
1333,1964
1334,when
1335,they
1336,said
1337,it
1338,is
1339,the
1340,policy
1341,of
1342,the
1343,united
1344,states
1345,to
1346,eliminate
1347,the
1348,paradox
1349,of
1350,poverty
1351,in
1352,the
1353,midst
1354,of
1355,plenty
1356,in
1357,this
1358,nation
1359,this
1360,is
1361,the
1362,richest
1363,nation
1364,in
1365,the
1366,world
1367,the
1368,antipoverty
1369,program
1370,has
1371,had
1372,many
1373,achievements
1374,it
1375,also
1376,has
1377,some
1378,failures
1379,but
1380,we
1381,must
1382,not
1383,cripple
1384,it
1385,after
1386,only
1387,3
1388,years
1389,of
1390,trying
1391,to
1392,solve
1393,the
1394,human
1395,problems
1396,that
1397,have
1398,been
1399,with
1400,us
1401,and
1402,have
1403,been
1404,building
1405,up
1406,among
1407,us
1408,for
1409,generations
1410,i
1411,believe
1412,the
1413,congress
1414,this
1415,year
1416,will
1417,want
1418,to
1419,improve
1420,the
1421,administration
1422,of
1423,the
1424,poverty
1425,program
1426,by
1427,reorganizing
1428,portions
1429,of
1430,it
1431,and
1432,transferring
1433,them
1434,to
1435,other
1436,agencies
1437,i
1438,believe
1439,though
1440,it
1441,will
1442,want
1443,to
1444,continue
1445,until
1446,we
1447,have
1448,broken
1449,the
1450,back
1451,of
1452,poverty
1453,the
1454,efforts
1455,we
1456,are
1457,now
1458,making
1459,throughout
1460,this
1461,land
1462,i
1463,believe
1464,and
1465,i
1466,hope
1467,the
1468,next
1469,administration
1470,i
1471,believe
1472,they
1473,believe
1474,that
1475,the
1476,key
1477,to
1478,success
1479,in
1480,this
1481,effort
1482,is
1483,jobs
1484,it
1485,is
1486,work
1487,for
1488,people
1489,who
1490,want
1491,to
1492,work
1493,in
1494,the
1495,budget
1496,for
1497,fiscal
1498,1970
1499,i
1500,shall
1501,recommend
1502,a
1503,total
1504,of
1505,3
1506,5
1507,billion
1508,for
1509,our
1510,job
1511,training
1512,program
1513,and
1514,that
1515,is
1516,five
1517,times
1518,as
1519,much
1520,as
1521,we
1522,spent
1523,in
1524,1964
1525,trying
1526,to
1527,prepare
1528,americans
1529,where
1530,they
1531,can
1532,work
1533,to
1534,earn
1535,their
1536,own
1537,living
1538,the
1539,nation
1540,s
1541,commitment
1542,in
1543,the
1544,field
1545,of
1546,civil
1547,rights
1548,began
1549,with
1550,the
1551,declaration
1552,of
1553,independence
1554,they
1555,were
1556,extended
1557,by
1558,the
1559,13th
1560,14th
1561,and
1562,15th
1563,amendments
1564,they
1565,have
1566,been
1567,powerfully
1568,strengthened
1569,by
1570,the
1571,enactment
1572,of
1573,three
1574,far
1575,reaching
1576,civil
1577,rights
1578,laws
1579,within
1580,the
1581,past
1582,5
1583,years
1584,that
1585,this
1586,congress
1587,in
1588,its
1589,wisdom
1590,passed
1591,on
1592,january
1593,1
1594,of
1595,this
1596,year
1597,the
1598,fair
1599,housing
1600,act
1601,of
1602,1968
1603,covered
1604,over
1605,20
1606,million
1607,american
1608,homes
1609,and
1610,apartments
1611,the
1612,prohibition
1613,against
1614,racial
1615,discrimination
1616,in
1617,that
1618,act
1619,should
1620,be
1621,remembered
1622,and
1623,it
1624,should
1625,be
1626,vigorously
1627,enforced
1628,throughout
1629,this
1630,land
1631,i
1632,believe
1633,we
1634,should
1635,also
1636,extend
1637,the
1638,vital
1639,provisions
1640,of
1641,the
1642,voting
1643,rights
1644,act
1645,for
1646,another
1647,5
1648,years
1649,in
1650,the
1651,safe
1652,streets
1653,act
1654,of
1655,1968
1656,congress
1657,determined
1658,to
1659,assist
1660,state
1661,and
1662,local
1663,governments
1664,in
1665,reducing
1666,the
1667,incidence
1668,of
1669,crime
1670,this
1671,year
1672,i
1673,am
1674,proposing
1675,that
1676,the
1677,congress
1678,provide
1679,the
1680,full
1681,300
1682,million
1683,that
1684,the
1685,congress
1686,last
1687,year
1688,authorized
1689,to
1690,do
1691,just
1692,that
1693,i
1694,hope
1695,the
1696,congress
1697,will
1698,put
1699,the
1700,money
1701,where
1702,the
1703,authorization
1704,is
1705,i
1706,believe
1707,this
1708,is
1709,an
1710,essential
1711,contribution
1712,to
1713,justice
1714,and
1715,to
1716,public
1717,order
1718,in
1719,the
1720,united
1721,states
1722,i
1723,hope
1724,these
1725,grants
1726,can
1727,be
1728,made
1729,to
1730,the
1731,states
1732,and
1733,they
1734,can
1735,be
1736,used
1737,effectively
1738,to
1739,reduce
1740,the
1741,crime
1742,rate
1743,in
1744,this
1745,country
1746,but
1747,all
1748,of
1749,this
1750,is
1751,only
1752,a
1753,small
1754,part
1755,of
1756,the
1757,total
1758,effort
1759,that
1760,must
1761,be
1762,made
1763,i
1764,think
1765,chiefly
1766,by
1767,the
1768,local
1769,governments
1770,throughout
1771,the
1772,nation
1773,if
1774,we
1775,expect
1776,to
1777,reduce
1778,the
1779,toll
1780,of
1781,crime
1782,that
1783,we
1784,all
1785,detest
1786,frankly
1787,as
1788,i
1789,leave
1790,the
1791,office
1792,of
1793,the
1794,presidency
1795,one
1796,of
1797,my
1798,greatest
1799,disappointments
1800,is
1801,our
1802,failure
1803,to
1804,secure
1805,passage
1806,of
1807,a
1808,licensing
1809,and
1810,registration
1811,act
1812,for
1813,firearms
1814,i
1815,think
1816,if
1817,we
1818,had
1819,passed
1820,that
1821,act
1822,it
1823,would
1824,have
1825,reduced
1826,the
1827,incidence
1828,of
1829,crime
1830,i
1831,believe
1832,that
1833,the
1834,congress
1835,should
1836,adopt
1837,such
1838,a
1839,law
1840,and
1841,i
1842,hope
1843,that
1844,it
1845,will
1846,at
1847,a
1848,not
1849,too
1850,distant
1851,date
1852,in
1853,order
1854,to
1855,meet
1856,our
1857,long
1858,standing
1859,commitment
1860,to
1861,make
1862,government
1863,as
1864,efficient
1865,as
1866,possible
1867,i
1868,believe
1869,that
1870,we
1871,should
1872,reorganize
1873,our
1874,postal
1875,system
1876,along
1877,the
1878,lines
1879,of
1880,the
1881,kappel
1882,report
1883,i
1884,hope
1885,we
1886,can
1887,all
1888,agree
1889,that
1890,public
1891,service
1892,should
1893,never
1894,impose
1895,an
1896,unreasonable
1897,financial
1898,sacrifice
1899,on
1900,able
1901,men
1902,and
1903,women
1904,who
1905,want
1906,to
1907,serve
1908,their
1909,country
1910,i
1911,believe
1912,that
1913,the
1914,recommendations
1915,of
1916,the
1917,commission
1918,on
1919,executive
1920,legislative
1921,and
1922,judicial
1923,salaries
1924,are
1925,generally
1926,sound
1927,later
1928,this
1929,week
1930,i
1931,shall
1932,submit
1933,a
1934,special
1935,message
1936,which
1937,i
1938,reviewed
1939,with
1940,the
1941,leadership
1942,this
1943,evening
1944,containing
1945,a
1946,proposal
1947,that
1948,has
1949,been
1950,reduced
1951,and
1952,has
1953,modified
1954,the
1955,commission
1956,s
1957,recommendation
1958,to
1959,some
1960,extent
1961,on
1962,the
1963,congressional
1964,salaries
1965,for
1966,members
1967,of
1968,congress
1969,i
1970,will
1971,recommend
1972,the
1973,basic
1974,compensation
1975,not
1976,of
1977,the
1978,50
1979,000
1980,unanimously
1981,recommended
1982,by
1983,the
1984,kappel
1985,commission
1986,and
1987,the
1988,other
1989,distinguished
1990,members
1991,but
1992,i
1993,shall
1994,reduce
1995,that
1996,50
1997,000
1998,to
1999,42
2000,500
2001,i
2002,will
2003,suggest
2004,that
2005,congress
2006,appropriate
2007,a
2008,very
2009,small
2010,additional
2011,allowance
2012,for
2013,official
2014,expenses
2015,so
2016,that
2017,members
2018,will
2019,not
2020,be
2021,required
2022,to
2023,use
2024,their
2025,salary
2026,increase
2027,for
2028,essential
2029,official
2030,business
2031,i
2032,would
2033,have
2034,submitted
2035,the
2036,commission
2037,s
2038,recommendations
2039,except
2040,the
2041,advice
2042,that
2043,i
2044,received
2045,from
2046,the
2047,leadership
2048,and
2049,you
2050,usually
2051,are
2052,consulted
2053,about
2054,matters
2055,that
2056,affect
2057,the
2058,congress
2059,was
2060,that
2061,the
2062,congress
2063,would
2064,not
2065,accept
2066,the
2067,50
2068,000
2069,recommendation
2070,and
2071,if
2072,i
2073,expected
2074,my
2075,recommendation
2076,to
2077,be
2078,seriously
2079,considered
2080,i
2081,should
2082,make
2083,substantial
2084,reductions
2085,that
2086,is
2087,the
2088,only
2089,reason
2090,i
2091,didn
2092,t
2093,go
2094,along
2095,with
2096,the
2097,kappel
2098,report
2099,in
2100,1967
2101,1
2102,recommended
2103,to
2104,the
2105,congress
2106,a
2107,fair
2108,and
2109,impartial
2110,random
2111,selection
2112,system
2113,for
2114,the
2115,draft
2116,i
2117,submit
2118,it
2119,again
2120,tonight
2121,for
2122,your
2123,most
2124,respectful
2125,consideration
2126,i
2127,know
2128,that
2129,all
2130,of
2131,us
2132,recognize
2133,that
2134,most
2135,of
2136,the
2137,things
2138,we
2139,do
2140,to
2141,meet
2142,all
2143,of
2144,these
2145,commitments
2146,i
2147,talk
2148,about
2149,will
2150,cost
2151,money
2152,if
2153,we
2154,maintain
2155,the
2156,strong
2157,rate
2158,of
2159,growth
2160,that
2161,we
2162,have
2163,had
2164,in
2165,this
2166,country
2167,for
2168,the
2169,past
2170,8
2171,years
2172,i
2173,think
2174,we
2175,shall
2176,generate
2177,the
2178,resources
2179,that
2180,we
2181,need
2182,to
2183,meet
2184,these
2185,commitments
2186,we
2187,have
2188,already
2189,been
2190,able
2191,to
2192,increase
2193,our
2194,support
2195,for
2196,major
2197,social
2198,programs
2199,although
2200,we
2201,have
2202,heard
2203,a
2204,lot
2205,about
2206,not
2207,being
2208,able
2209,to
2210,do
2211,anything
2212,on
2213,the
2214,home
2215,front
2216,because
2217,of
2218,vietnam
2219,but
2220,we
2221,have
2222,been
2223,able
2224,in
2225,the
2226,last
2227,5
2228,years
2229,to
2230,increase
2231,our
2232,commitments
2233,for
2234,such
2235,things
2236,as
2237,health
2238,and
2239,education
2240,from
2241,30
2242,billion
2243,in
2244,1964
2245,to
2246,68
2247,billion
2248,in
2249,the
2250,coming
2251,fiscal
2252,year
2253,that
2254,is
2255,more
2256,than
2257,double
2258,that
2259,is
2260,more
2261,than
2262,it
2263,has
2264,ever
2265,been
2266,increased
2267,in
2268,the
2269,188
2270,years
2271,of
2272,this
2273,republic
2274,notwithstanding
2275,vietnam
2276,we
2277,must
2278,continue
2279,to
2280,budget
2281,our
2282,resources
2283,and
2284,budget
2285,them
2286,responsibly
2287,in
2288,a
2289,way
2290,that
2291,will
2292,preserve
2293,our
2294,prosperity
2295,and
2296,will
2297,strengthen
2298,our
2299,dollar
2300,greater
2301,revenues
2302,and
2303,the
2304,reduced
2305,federal
2306,spending
2307,required
2308,by
2309,congress
2310,last
2311,year
2312,have
2313,changed
2314,the
2315,budgetary
2316,picture
2317,dramatically
2318,since
2319,last
2320,january
2321,when
2322,we
2323,made
2324,our
2325,estimates
2326,at
2327,that
2328,time
2329,you
2330,will
2331,remember
2332,that
2333,we
2334,estimated
2335,we
2336,would
2337,have
2338,a
2339,deficit
2340,of
2341,8
2342,billion
2343,well
2344,i
2345,am
2346,glad
2347,to
2348,report
2349,to
2350,you
2351,tonight
2352,that
2353,the
2354,fiscal
2355,year
2356,ending
2357,june
2358,30
2359,1969
2360,this
2361,june
2362,we
2363,are
2364,going
2365,to
2366,have
2367,not
2368,a
2369,deficit
2370,but
2371,we
2372,are
2373,going
2374,to
2375,have
2376,a
2377,2
2378,4
2379,billion
2380,surplus
2381,you
2382,will
2383,receive
2384,the
2385,budget
2386,tomorrow
2387,the
2388,budget
2389,for
2390,the
2391,next
2392,fiscal
2393,year
2394,that
2395,begins
2396,july
2397,1
2398,which
2399,you
2400,will
2401,want
2402,to
2403,examine
2404,very
2405,carefully
2406,in
2407,the
2408,days
2409,ahead
2410,will
2411,provide
2412,a
2413,3
2414,4
2415,billion
2416,surplus
2417,this
2418,budget
2419,anticipates
2420,the
2421,extension
2422,of
2423,the
2424,surtax
2425,that
2426,congress
2427,enacted
2428,last
2429,year
2430,i
2431,have
2432,communicated
2433,with
2434,the
2435,president
2436,elect
2437,mr
2438,nixon
2439,in
2440,connection
2441,with
2442,this
2443,policy
2444,of
2445,continuing
2446,the
2447,surtax
2448,for
2449,the
2450,time
2451,being
2452,i
2453,want
2454,to
2455,tell
2456,you
2457,that
2458,both
2459,of
2460,us
2461,want
2462,to
2463,see
2464,it
2465,removed
2466,just
2467,as
2468,soon
2469,as
2470,circumstances
2471,will
2472,permit
2473,but
2474,the
2475,president
2476,elect
2477,has
2478,told
2479,me
2480,that
2481,he
2482,has
2483,concluded
2484,that
2485,until
2486,his
2487,administration
2488,and
2489,this
2490,congress
2491,can
2492,examine
2493,the
2494,appropriation
2495,bills
2496,and
2497,each
2498,item
2499,in
2500,the
2501,budget
2502,and
2503,can
2504,ascertain
2505,that
2506,the
2507,facts
2508,justify
2509,permitting
2510,the
2511,surtax
2512,to
2513,expire
2514,or
2515,to
2516,be
2517,reduced
2518,he
2519,mr
2520,nixon
2521,will
2522,support
2523,my
2524,recommendation
2525,that
2526,the
2527,surtax
2528,be
2529,continued
2530,americans
2531,i
2532,believe
2533,are
2534,united
2535,in
2536,the
2537,hope
2538,that
2539,the
2540,paris
2541,talks
2542,will
2543,bring
2544,an
2545,early
2546,peace
2547,to
2548,vietnam
2549,and
2550,if
2551,our
2552,hopes
2553,for
2554,an
2555,early
2556,settlement
2557,of
2558,the
2559,war
2560,are
2561,realized
2562,then
2563,our
2564,military
2565,expenditures
2566,can
2567,be
2568,reduced
2569,and
2570,very
2571,substantial
2572,savings
2573,can
2574,be
2575,made
2576,to
2577,be
2578,used
2579,for
2580,other
2581,desirable
2582,purposes
2583,as
2584,the
2585,congress
2586,may
2587,determine
2588,in
2589,any
2590,event
2591,i
2592,think
2593,it
2594,is
2595,imperative
2596,that
2597,we
2598,do
2599,all
2600,that
2601,we
2602,responsibly
2603,can
2604,to
2605,resist
2606,inflation
2607,while
2608,maintaining
2609,our
2610,prosperity
2611,i
2612,think
2613,all
2614,americans
2615,know
2616,that
2617,our
2618,prosperity
2619,is
2620,broad
2621,and
2622,it
2623,is
2624,deep
2625,and
2626,it
2627,has
2628,brought
2629,record
2630,profits
2631,the
2632,highest
2633,in
2634,our
2635,history
2636,and
2637,record
2638,wages
2639,our
2640,gross
2641,national
2642,product
2643,has
2644,grown
2645,more
2646,in
2647,the
2648,last
2649,5
2650,years
2651,than
2652,any
2653,other
2654,period
2655,in
2656,our
2657,nation
2658,s
2659,history
2660,our
2661,wages
2662,have
2663,been
2664,the
2665,highest
2666,our
2667,profits
2668,have
2669,been
2670,the
2671,best
2672,this
2673,prosperity
2674,has
2675,enabled
2676,millions
2677,to
2678,escape
2679,the
2680,poverty
2681,that
2682,they
2683,would
2684,have
2685,otherwise
2686,had
2687,the
2688,last
2689,few
2690,years
2691,i
2692,think
2693,also
2694,you
2695,will
2696,be
2697,very
2698,glad
2699,to
2700,hear
2701,that
2702,the
2703,secretary
2704,of
2705,the
2706,treasury
2707,informs
2708,me
2709,tonight
2710,that
2711,in
2712,1968
2713,in
2714,our
2715,balance
2716,of
2717,payments
2718,we
2719,have
2720,achieved
2721,a
2722,surplus
2723,it
2724,appears
2725,that
2726,we
2727,have
2728,in
2729,fact
2730,done
2731,better
2732,this
2733,year
2734,than
2735,we
2736,have
2737,done
2738,in
2739,any
2740,year
2741,in
2742,this
2743,regard
2744,since
2745,the
2746,year
2747,1957
2748,the
2749,quest
2750,for
2751,a
2752,durable
2753,peace
2754,i
2755,think
2756,has
2757,absorbed
2758,every
2759,administration
2760,since
2761,the
